Код объекта,Комнатность,Ремонт,Балкон,Материал окон,Серия,Год постройки,Стены,url,Адрес,наземный паркинг,гостевой паркинг,парковка отсутствует,подземный паркинг,гараж во дворе,парковка,Двор,Железная дверь,Счетчик воды,во двор,на детскую площадку,стены соседних домов,памятники архитектуры,культуры,пешеходные бульвары,дороги,трассы,автомобильные мосты,Высота потолков,Общая площадь,этаж,всего этажей,цена
5041318,6,Современный ремонт,Есть балкон,Пластиковые,Общ,1962.0,Кирпичные,https://ptz.etagi.com//realty/5041318/,Центр,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,13.0,5,5,750.0
4887121,1,Косметический ремонт,Есть балкон,Деревянные,Инд,,Панельные,https://ptz.etagi.com//realty/4887121/,Костомукша,1,0,0,0,0,0,открытый двор,отсутствует,есть,1,1,0,0,0,0,0,0,0,2.5,38.0,5,5,2565.0
4970321,2,Современный ремонт,Есть балкон,Пластиковые,Инд,1976.0,Кирпичные,https://ptz.etagi.com//realty/4970321/,Октябрьский,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,1,0,0,2.5,47.0,5,5,3380.0
4898754,1,Косметический ремонт,Есть балкон,Пластиковые,75 ,1985.0,Панельные,https://ptz.etagi.com//realty/4898754/,Кукковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,36.0,1,9,2450.0
5038953,1,Косметический ремонт,Есть балкон,Пластиковые,Общ,1958.0,Кирпичные,https://ptz.etagi.com//realty/5038953/,Октябрьский,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,12.0,4,5,460.0
4935188,2,Современный ремонт,Есть балкон,Пластиковые,Инд,2018.0,Монолитные,https://ptz.etagi.com//realty/4935188/,Древлянка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,43.0,3,9,4800.0
5040665,1,Черновая отделка,Есть балкон,Пластиковые,Инд,,Монолитные,https://ptz.etagi.com//realty/5040665/,Первомайский,0,0,0,1,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,3.4,2,16,2800.0
4937512,3,Современный ремонт,Есть балкон,Пластиковые,Инд,1985.0,Панельные,https://ptz.etagi.com//realty/4937512/,Перевалка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,69.0,3,9,4700.0
4907978,4,Косметический ремонт,Есть балкон,Пластиковые,Инд,1977.0,Панельные,https://ptz.etagi.com//realty/4907978/,Сулажгора,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,60.4,3,5,3350.0
4937625,2,Косметический ремонт,Нет балкона,Пластиковые,Инд,1964.0,Кирпичные,https://ptz.etagi.com//realty/4937625/,Кукковка,0,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,44.5,1,2,2560.0
4888730,2,Косметический ремонт,Есть балкон,Пластиковые,Инд,1980.0,Панельные,https://ptz.etagi.com//realty/4888730/,Октябрьский,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,53.5,9,9,3595.0
4880292,2,Косметический ремонт,Есть балкон,Пластиковые,Инд,2016.0,Монолитные,https://ptz.etagi.com//realty/4880292/,Древлянка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,45.2,4,20,3700.0
5038456,3,Частичный ремонт,Есть балкон,Пластиковые,Инд,,Панельные,https://ptz.etagi.com//realty/5038456/,Апатиты,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,46.4,3,5,1099.0
4909334,1,Современный ремонт,Есть балкон,Пластиковые,Общ,1978.0,Кирпичные,https://ptz.etagi.com//realty/4909334/,Центр,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,19.0,4,5,1000.0
5004434,1,Косметический ремонт,Нет балкона,Пластиковые,Инд,1965.0,Панельные,https://ptz.etagi.com//realty/5004434/,Центр,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,33.6,3,5,2600.0
4886542,2,Современный ремонт,Есть балкон,Пластиковые,Инд,2013.0,Панельные,https://ptz.etagi.com//realty/4886542/,Перевалка,1,0,0,0,0,0,открытый двор,есть,есть,1,1,0,0,0,0,0,0,0,2.55,48.3,1,5,3800.0
5027686,3,Косметический ремонт,Есть балкон,Пластиковые,Инд,1965.0,Кирпичные,https://ptz.etagi.com//realty/5027686/,Кондопога,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,53.3,3,5,2500.0
4914751,2,Косметический ремонт,Есть балкон,Пластиковые,Инд,,Кирпичные,https://ptz.etagi.com//realty/4914751/,Центр,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.9,56.6,3,4,4350.0
4880327,3,Частичный ремонт,Есть балкон,Пластиковые,Инд,1963.0,Кирпичные,https://ptz.etagi.com//realty/4880327/,Центр,1,0,0,0,0,0,открытый двор,отсутствует,есть,1,0,0,0,0,0,0,0,0,2.5,79.2,3,4,3700.0
4891309,1,Частичный ремонт,Есть балкон,Пластиковые,Общ,1965.0,Кирпичные,https://ptz.etagi.com//realty/4891309/,Центр,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,16.6,4,5,750.0
4918287,2,Современный ремонт,Есть балкон,Пластиковые,Инд,2011.0,Кирпичные,https://ptz.etagi.com//realty/4918287/,Сулажгора,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,63.4,1,5,3699.0
4845893,4,Частичный ремонт,Лоджия,Деревянные,Инд,1985.0,Панельные,https://ptz.etagi.com//realty/4845893/,Кукковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,74.7,3,9,3990.0
4830315,3,Ремонт по дизайн проекту,Есть балкон,Пластиковые/деревянные,Инд,2016.0,Монолитные,https://ptz.etagi.com//realty/4830315/,Центр,1,1,0,1,0,0,закрытый двор,отсутствует,есть,1,0,0,1,1,1,0,1,1,3.0,65.0,4,9,13990.0
4791182,4,Улучшенная черновая отделка,Есть балкон,Пластиковые,Инд,2017.0,Кирпичные,https://ptz.etagi.com//realty/4791182/,Голиковка,1,1,0,1,0,0,открытый двор,есть,есть,1,0,0,0,0,0,1,0,0,2.9,108.5,9,11,7899.0
4722752,2,Косметический ремонт,Есть балкон,Пластиковые,Инд,1986.0,Панельные,https://ptz.etagi.com//realty/4722752/,Сулажгорский кирпичный завод п.,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,49.0,4,5,1350.0
4707694,1,Современный ремонт,Есть балкон,Пластиковые,"75.1, 3-75",,Панельные,https://ptz.etagi.com//realty/4707694/,Кончезеро с.,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,30.4,1,2,850.0
4855172,2,Косметический ремонт,Нет балкона,Пластиковые,Инд,1971.0,Панельные,https://ptz.etagi.com//realty/4855172/,Октябрьский,0,0,1,0,0,0,открытый двор,есть,есть,0,0,0,0,0,0,0,0,0,2.5,44.0,1,5,3000.0
4781002,1,Косметический ремонт,Нет балкона,Пластиковые,Инд,,Деревянные,https://ptz.etagi.com//realty/4781002/,Центр,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,20.0,1,2,1200.0
4829955,2,Косметический ремонт,Есть балкон,Пластиковые,Хрущ,1994.0,Панельные,https://ptz.etagi.com//realty/4829955/,Мелиоративный п.,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.7,49.7,5,5,2300.0
4836715,2,Ремонт по дизайн проекту,Есть балкон,Пластиковые,Инд,2016.0,Монолитные,https://ptz.etagi.com//realty/4836715/,Центр,1,0,0,1,0,0,закрытый двор,есть,есть,1,0,0,0,0,0,0,0,0,3.0,86.7,2,9,19800.0
4827542,2,Косметический ремонт,Нет балкона,Пластиковые/деревянные,Инд,1953.0,Деревянные,https://ptz.etagi.com//realty/4827542/,Зарека,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,39.6,2,2,1400.0
4804740,2,Современный ремонт,Есть балкон,Пластиковые,Инд,2015.0,Панельные,https://ptz.etagi.com//realty/4804740/,Кукковка,1,1,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,56.1,1,5,3600.0
4729035,1,Современный ремонт,Есть балкон,Пластиковые,Инд,,Блочные,https://ptz.etagi.com//realty/4729035/,Сайнаволок,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,45.0,2,3,3800.0
4820768,3,Частичный ремонт,Два балкона и более,Пластиковые,Инд,1958.0,Кирпичные,https://ptz.etagi.com//realty/4820768/,Зарека,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,69.0,2,3,3200.0
4881858,3,Косметический ремонт,Есть балкон,Пластиковые,2-68-1-0,1991.0,Панельные,https://ptz.etagi.com//realty/4881858/,Кукковка,1,0,0,0,0,0,открытый двор,есть,есть,1,1,0,0,0,0,0,0,0,2.5,63.8,3,16,3300.0
4804310,3,Современный ремонт,Есть балкон,Пластиковые,Инд,2006.0,Кирпичные,https://ptz.etagi.com//realty/4804310/,Кукковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,100.0,5,5,7999.0
4850960,3,Косметический ремонт,Есть балкон,Пластиковые,Инд,1960.0,Кирпичные,https://ptz.etagi.com//realty/4850960/,Центр,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,3.2,66.3,5,5,4500.0
4835675,2,Косметический ремонт,Есть балкон,Пластиковые,Инд,,Деревянные,https://ptz.etagi.com//realty/4835675/,Октябрьский,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,35.3,1,2,1250.0
4859346,1,Косметический ремонт,Есть балкон,Пластиковые,Общ,,Кирпичные,https://ptz.etagi.com//realty/4859346/,Голиковка,0,1,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,12.0,5,5,570.0
4854632,2,Современный ремонт,Есть балкон,Пластиковые,Инд,,Кирпичные,https://ptz.etagi.com//realty/4854632/,Зарека,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,59.0,4,4,3900.0
4823920,2,Современный ремонт,Нет балкона,Пластиковые,Инд,,Деревянные,https://ptz.etagi.com//realty/4823920/,Соломенное,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,60.0,2,2,1750.0
4876081,4,Современный ремонт,Есть балкон,Пластиковые,Инд,2000.0,Кирпичные,https://ptz.etagi.com//realty/4876081/,Октябрьский,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,76.8,1,9,6580.0
4828487,4,Косметический ремонт,Есть балкон,Пластиковые,Инд,2001.0,Кирпичные,https://ptz.etagi.com//realty/4828487/,Центр,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,161.7,3,7,13999.0
4723532,1,Косметический ремонт,Есть балкон,Пластиковые,Общ,1978.0,Кирпичные,https://ptz.etagi.com//realty/4723532/,Октябрьский,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,11.7,1,5,550.0
4759459,4,Косметический ремонт,Есть балкон,Пластиковые,Инд,,Панельные,https://ptz.etagi.com//realty/4759459/,Деревянка п.,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,58.0,1,5,849.0
4821134,2,Частичный ремонт,Есть балкон,Пластиковые,Инд,,Кирпичные,https://ptz.etagi.com//realty/4821134/,Перевалка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,52.0,2,2,3250.0
4719016,2,Косметический ремонт,Есть балкон,Пластиковые,Хрущ,1966.0,Кирпичные,https://ptz.etagi.com//realty/4719016/,Центр,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,42.0,4,5,2650.0
4743175,1,Требует ремонта,Есть балкон,Пластиковые,Общ,1966.0,Кирпичные,https://ptz.etagi.com//realty/4743175/,Центр,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,13.0,3,5,550.0
4791056,1,Косметический ремонт,Есть балкон,Пластиковые,Инд,2008.0,Панельные,https://ptz.etagi.com//realty/4791056/,Ключевая,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.7,42.0,2,9,2600.0
4851657,1,Косметический ремонт,Есть балкон,Пластиковые,75 ,1992.0,Панельные,https://ptz.etagi.com//realty/4851657/,Древлянка,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,36.0,4,10,2500.0
4814796,1,Косметический ремонт,Нет балкона,Пластиковые,Общ,1961.0,Кирпичные,https://ptz.etagi.com//realty/4814796/,Перевалка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,11.0,4,4,500.0
4652161,5,Современный ремонт,Есть балкон,Пластиковые,Инд,1980.0,Блочные,https://ptz.etagi.com//realty/4652161/,Кукковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,118.8,3,4,8000.0
4660597,1,Косметический ремонт,Есть балкон,Пластиковые,Инд,,Панельные,https://ptz.etagi.com//realty/4660597/,Матросы п.,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,32.2,3,5,1040.0
4639914,4,Косметический ремонт,Есть балкон,Пластиковые,Инд,,Панельные,https://ptz.etagi.com//realty/4639914/,Голиковка,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,98.0,1,5,5900.0
4606475,3,Косметический ремонт,Есть балкон,Пластиковые,Инд,,Кирпичные,https://ptz.etagi.com//realty/4606475/,Шуя п.,1,0,0,0,0,0,открытый двор,есть,отсутствует,1,0,0,0,0,0,0,0,0,2.5,60.0,2,2,1750.0
